49, 18.240303, Mon Jun 27 22:00:14 2022
112, 20.325678, Mon Jun 27 22:00:14 2022
129, 22.857450, Mon Jun 27 22:00:14 2022
132, 23.824523, Mon Jun 27 22:00:14 2022
142, 25.561683, Mon Jun 27 22:00:14 2022
15, 15.568020, Mon Jun 27 22:00:44 2022
21, 17.345967, Mon Jun 27 22:00:44 2022
37, 17.880099, Mon Jun 27 22:00:44 2022
49, 17.990422, Mon Jun 27 22:00:44 2022
112, 20.122721, Mon Jun 27 22:00:44 2022
129, 22.835596, Mon Jun 27 22:00:44 2022
132, 23.710573, Mon Jun 27 22:00:44 2022
142, 25.561581, Mon Jun 27 22:00:44 2022
15, 15.815025, Mon Jun 27 22:01:14 2022
21, 17.592153, Mon Jun 27 22:01:14 2022
37, 17.896710, Mon Jun 27 22:01:14 2022
49, 17.960385, Mon Jun 27 22:01:14 2022
112, 20.037683, Mon Jun 27 22:01:14 2022
129, 22.761034, Mon Jun 27 22:01:14 2022
132, 23.935578, Mon Jun 27 22:01:14 2022
142, 25.369836, Mon Jun 27 22:01:14 2022
15, 15.623787, Mon Jun 27 22:01:44 2022
21, 17.405575, Mon Jun 27 22:01:44 2022
37, 17.937416, Mon Jun 27 22:01:44 2022
49, 17.775689, Mon Jun 27 22:01:44 2022
112, 19.944034, Mon Jun 27 22:01:44 2022
129, 22.518333, Mon Jun 27 22:01:44 2022
132, 24.132898, Mon Jun 27 22:01:44 2022
142, 25.474756, Mon Jun 27 22:01:44 2022
15, 15.688932, Mon Jun 27 22:02:14 2022
21, 17.403760, Mon Jun 27 22:02:14 2022
37, 18.142601, Mon Jun 27 22:02:14 2022
49, 17.580022, Mon Jun 27 22:02:14 2022
112, 20.185536, Mon Jun 27 22:02:14 2022
129, 22.368189, Mon Jun 27 22:02:14 2022
132, 24.202968, Mon Jun 27 22:02:14 2022
142, 25.431491, Mon Jun 27 22:02:14 2022
15, 15.866648, Mon Jun 27 22:02:44 2022
21, 17.596003, Mon Jun 27 22:02:44 2022
37, 18.084519, Mon Jun 27 22:02:44 2022
49, 17.727879, Mon Jun 27 22:02:44 2022
112, 20.179345, Mon Jun 27 22:02:44 2022
129, 22.537864, Mon Jun 27 22:02:44 2022
132, 23.996028, Mon Jun 27 22:02:44 2022
142, 25.254588, Mon Jun 27 22:02:44 2022
15, 15.836913, Mon Jun 27 22:03:14 2022
21, 17.744766, Mon Jun 27 22:03:14 2022
37, 18.011061, Mon Jun 27 22:03:14 2022
49, 17.579812, Mon Jun 27 22:03:14 2022
112, 20.094973, Mon Jun 27 22:03:14 2022
129, 22.402660, Mon Jun 27 22:03:14 2022
132, 23.891874, Mon Jun 27 22:03:14 2022
142, 25.265823, Mon Jun 27 22:03:14 2022
15, 15.820563, Mon Jun 27 22:03:44 2022
21, 17.599670, Mon Jun 27 22:03:44 2022
37, 17.958888, Mon Jun 27 22:03:44 2022
49, 17.603193, Mon Jun 27 22:03:44 2022
112, 19.876387, Mon Jun 27 22:03:44 2022
129, 22.488020, Mon Jun 27 22:03:44 2022
132, 24.045087, Mon Jun 27 22:03:44 2022
142, 25.259561, Mon Jun 27 22:03:44 2022
15, 15.720319, Mon Jun 27 22:04:14 2022
21, 17.455840, Mon Jun 27 22:04:14 2022
37, 17.920721, Mon Jun 27 22:04:14 2022
49, 17.738761, Mon Jun 27 22:04:14 2022
112, 20.072943, Mon Jun 27 22:04:14 2022
129, 22.331555, Mon Jun 27 22:04:14 2022
132, 23.908207, Mon Jun 27 22:04:14 2022
142, 25.218786, Mon Jun 27 22:04:14 2022
15, 15.502575, Mon Jun 27 22:04:44 2022
21, 17.343264, Mon Jun 27 22:04:44 2022
37, 17.893757, Mon Jun 27 22:04:44 2022
49, 17.731449, Mon Jun 27 22:04:44 2022
112, 20.317631, Mon Jun 27 22:04:44 2022
129, 22.304500, Mon Jun 27 22:04:44 2022
132, 24.042679, Mon Jun 27 22:04:44 2022
142, 25.237075, Mon Jun 27 22:04:44 2022
15, 15.422884, Mon Jun 27 22:05:14 2022
21, 17.141958, Mon Jun 27 22:05:14 2022
37, 18.058107, Mon Jun 27 22:05:14 2022
49, 17.608949, Mon Jun 27 22:05:14 2022
112, 20.291282, Mon Jun 27 22:05:14 2022
129, 22.193390, Mon Jun 27 22:05:14 2022
132, 24.255982, Mon Jun 27 22:05:14 2022
142, 25.290813, Mon Jun 27 22:05:14 2022
15, 15.525610, Mon Jun 27 22:05:44 2022
21, 17.179872, Mon Jun 27 22:05:44 2022
37, 17.864023, Mon Jun 27 22:05:44 2022
49, 17.488485, Mon Jun 27 22:05:44 2022
112, 20.092181, Mon Jun 27 22:05:44 2022
129, 22.075817, Mon Jun 27 22:05:44 2022
132, 24.341510, Mon Jun 27 22:05:44 2022
142, 25.077489, Mon Jun 27 22:05:44 2022
15, 15.420489, Mon Jun 27 22:06:14 2022
21, 17.047095, Mon Jun 27 22:06:14 2022
37, 17.772595, Mon Jun 27 22:06:14 2022
49, 17.667216, Mon Jun 27 22:06:14 2022
112, 20.044955, Mon Jun 27 22:06:14 2022
129, 22.179539, Mon Jun 27 22:06:14 2022
132, 24.223446, Mon Jun 27 22:06:14 2022
142, 25.305627, Mon Jun 27 22:06:14 2022
15, 15.358772, Mon Jun 27 22:06:44 2022
21, 17.091749, Mon Jun 27 22:06:44 2022
37, 17.624622, Mon Jun 27 22:06:44 2022
49, 17.770084, Mon Jun 27 22:06:44 2022
112, 20.083901, Mon Jun 27 22:06:44 2022
129, 22.382577, Mon Jun 27 22:06:44 2022
132, 24.200339, Mon Jun 27 22:06:44 2022
142, 25.105340, Mon Jun 27 22:06:44 2022
15, 15.302511, Mon Jun 27 22:07:14 2022
21, 16.990605, Mon Jun 27 22:07:14 2022
37, 17.434729, Mon Jun 27 22:07:14 2022
49, 17.856323, Mon Jun 27 22:07:14 2022
112, 19.887127, Mon Jun 27 22:07:14 2022
129, 22.184008, Mon Jun 27 22:07:14 2022
132, 24.316348, Mon Jun 27 22:07:14 2022
142, 25.141386, Mon Jun 27 22:07:14 2022
15, 15.205376, Mon Jun 27 22:07:44 2022
21, 17.051482, Mon Jun 27 22:07:44 2022
37, 17.650558, Mon Jun 27 22:07:44 2022
49, 18.088070, Mon Jun 27 22:07:44 2022
112, 19.872156, Mon Jun 27 22:07:44 2022
129, 22.241347, Mon Jun 27 22:07:44 2022
132, 24.246385, Mon Jun 27 22:07:44 2022
142, 25.068436, Mon Jun 27 22:07:44 2022
15, 15.305403, Mon Jun 27 22:08:14 2022
21, 17.145617, Mon Jun 27 22:08:14 2022
37, 17.408109, Mon Jun 27 22:08:14 2022
49, 18.106971, Mon Jun 27 22:08:14 2022
112, 19.944105, Mon Jun 27 22:08:14 2022
129, 22.321580, Mon Jun 27 22:08:14 2022
132, 24.038744, Mon Jun 27 22:08:14 2022
142, 25.186843, Mon Jun 27 22:08:14 2022
15, 15.072285, Mon Jun 27 22:08:44 2022
21, 17.026962, Mon Jun 27 22:08:44 2022
37, 17.382315, Mon Jun 27 22:08:44 2022
49, 17.913152, Mon Jun 27 22:08:44 2022
112, 19.967373, Mon Jun 27 22:08:44 2022
129, 22.139480, Mon Jun 27 22:08:44 2022
132, 24.194359, Mon Jun 27 22:08:44 2022
142, 25.051935, Mon Jun 27 22:08:44 2022
15, 15.257462, Mon Jun 27 22:09:14 2022
21, 16.912442, Mon Jun 27 22:09:14 2022
37, 17.304605, Mon Jun 27 22:09:14 2022
49, 18.060944, Mon Jun 27 22:09:14 2022
112, 19.763960, Mon Jun 27 22:09:14 2022
129, 21.949558, Mon Jun 27 22:09:14 2022
132, 23.953779, Mon Jun 27 22:09:14 2022
142, 24.876578, Mon Jun 27 22:09:14 2022
15, 15.467370, Mon Jun 27 22:09:44 2022
21, 16.713232, Mon Jun 27 22:09:44 2022
37, 17.424901, Mon Jun 27 22:09:44 2022
49, 18.143009, Mon Jun 27 22:09:44 2022
112, 19.979358, Mon Jun 27 22:09:44 2022
129, 21.807464, Mon Jun 27 22:09:44 2022
132, 23.889327, Mon Jun 27 22:09:44 2022
142, 24.860942, Mon Jun 27 22:09:44 2022
15, 15.521975, Mon Jun 27 22:10:14 2022
21, 16.862637, Mon Jun 27 22:10:14 2022
37, 17.462147, Mon Jun 27 22:10:14 2022
49, 18.094566, Mon Jun 27 22:10:14 2022
112, 19.853449, Mon Jun 27 22:10:14 2022
129, 22.013472, Mon Jun 27 22:10:14 2022
132, 24.038906, Mon Jun 27 22:10:14 2022
142, 25.100767, Mon Jun 27 22:10:14 2022
15, 15.275203, Mon Jun 27 22:10:44 2022
21, 16.921935, Mon Jun 27 22:10:44 2022
37, 17.243306, Mon Jun 27 22:10:44 2022
49, 18.077979, Mon Jun 27 22:10:44 2022
112, 19.742125, Mon Jun 27 22:10:44 2022
129, 21.785466, Mon Jun 27 22:10:44 2022
132, 23.947631, Mon Jun 27 22:10:44 2022
142, 24.981521, Mon Jun 27 22:10:44 2022
15, 15.264280, Mon Jun 27 22:11:14 2022
21, 16.702027, Mon Jun 27 22:11:14 2022
37, 17.103903, Mon Jun 27 22:11:14 2022
49, 17.870543, Mon Jun 27 22:11:14 2022
112, 19.608607, Mon Jun 27 22:11:14 2022
129, 21.572290, Mon Jun 27 22:11:14 2022
132, 24.182035, Mon Jun 27 22:11:14 2022
142, 24.976381, Mon Jun 27 22:11:14 2022
15, 15.224380, Mon Jun 27 22:11:44 2022
21, 16.656747, Mon Jun 27 22:11:44 2022
37, 17.041701, Mon Jun 27 22:11:44 2022
49, 18.040660, Mon Jun 27 22:11:44 2022
112, 19.594761, Mon Jun 27 22:11:44 2022
129, 21.500967, Mon Jun 27 22:11:44 2022
132, 24.227120, Mon Jun 27 22:11:44 2022
142, 25.046483, Mon Jun 27 22:11:44 2022
15, 15.356485, Mon Jun 27 22:12:14 2022
21, 16.423652, Mon Jun 27 22:12:14 2022
37, 16.907180, Mon Jun 27 22:12:14 2022
49, 18.025215, Mon Jun 27 22:12:14 2022
112, 19.645175, Mon Jun 27 22:12:14 2022
129, 21.643808, Mon Jun 27 22:12:14 2022
132, 24.247156, Mon Jun 27 22:12:14 2022
142, 24.908079, Mon Jun 27 22:12:14 2022
15, 15.473140, Mon Jun 27 22:12:44 2022
21, 16.250830, Mon Jun 27 22:12:44 2022
37, 16.908222, Mon Jun 27 22:12:44 2022
49, 17.779615, Mon Jun 27 22:12:44 2022
112, 19.443630, Mon Jun 27 22:12:44 2022
129, 21.484465, Mon Jun 27 22:12:44 2022
132, 24.065011, Mon Jun 27 22:12:44 2022
142, 24.798664, Mon Jun 27 22:12:44 2022
15, 15.471942, Mon Jun 27 22:13:14 2022
21, 16.294240, Mon Jun 27 22:13:14 2022
37, 16.729900, Mon Jun 27 22:13:14 2022
49, 17.727086, Mon Jun 27 22:13:14 2022
112, 19.585815, Mon Jun 27 22:13:14 2022
129, 21.546063, Mon Jun 27 22:13:14 2022
132, 23.969969, Mon Jun 27 22:13:14 2022
142, 24.558505, Mon Jun 27 22:13:14 2022
15, 15.703235, Mon Jun 27 22:13:44 2022
21, 16.539995, Mon Jun 27 22:13:44 2022
37, 16.951715, Mon Jun 27 22:13:44 2022
49, 17.551284, Mon Jun 27 22:13:44 2022
112, 19.406996, Mon Jun 27 22:13:44 2022
129, 21.510447, Mon Jun 27 22:13:44 2022
132, 24.178674, Mon Jun 27 22:13:44 2022
142, 24.360845, Mon Jun 27 22:13:44 2022
15, 15.909796, Mon Jun 27 22:14:14 2022
21, 16.540498, Mon Jun 27 22:14:14 2022
37, 17.012061, Mon Jun 27 22:14:14 2022
49, 17.721459, Mon Jun 27 22:14:14 2022
112, 19.161839, Mon Jun 27 22:14:14 2022
129, 21.695780, Mon Jun 27 22:14:14 2022
132, 24.026140, Mon Jun 27 22:14:14 2022
142, 24.289067, Mon Jun 27 22:14:14 2022
15, 15.725292, Mon Jun 27 22:14:44 2022
21, 16.392936, Mon Jun 27 22:14:44 2022
37, 17.051351, Mon Jun 27 22:14:44 2022
49, 17.778116, Mon Jun 27 22:14:44 2022
112, 19.268948, Mon Jun 27 22:14:44 2022
129, 21.860938, Mon Jun 27 22:14:44 2022
132, 23.831715, Mon Jun 27 22:14:44 2022
142, 24.187872, Mon Jun 27 22:14:44 2022
15, 15.928251, Mon Jun 27 22:15:14 2022
21, 16.574128, Mon Jun 27 22:15:14 2022
37, 16.889092, Mon Jun 27 22:15:14 2022
49, 17.604891, Mon Jun 27 22:15:14 2022
112, 19.037948, Mon Jun 27 22:15:14 2022
129, 21.859993, Mon Jun 27 22:15:14 2022
132, 23.946783, Mon Jun 27 22:15:14 2022
142, 24.323716, Mon Jun 27 22:15:14 2022
15, 15.962171, Mon Jun 27 22:15:44 2022
21, 16.517529, Mon Jun 27 22:15:44 2022
37, 16.984567, Mon Jun 27 22:15:44 2022
49, 17.434832, Mon Jun 27 22:15:44 2022
112, 19.145260, Mon Jun 27 22:15:44 2022
129, 22.069111, Mon Jun 27 22:15:44 2022
132, 23.824748, Mon Jun 27 22:15:44 2022
142, 24.392907, Mon Jun 27 22:15:44 2022
15, 15.853447, Mon Jun 27 22:16:14 2022
21, 16.317171, Mon Jun 27 22:16:14 2022
37, 16.823581, Mon Jun 27 22:16:14 2022
49, 17.452070, Mon Jun 27 22:16:14 2022
112, 19.069296, Mon Jun 27 22:16:14 2022
129, 22.142150, Mon Jun 27 22:16:14 2022
132, 23.637830, Mon Jun 27 22:16:14 2022
142, 24.329622, Mon Jun 27 22:16:14 2022
15, 15.790129, Mon Jun 27 22:16:44 2022
21, 16.309866, Mon Jun 27 22:16:44 2022
37, 16.593285, Mon Jun 27 22:16:44 2022
49, 17.318656, Mon Jun 27 22:16:44 2022
112, 19.189621, Mon Jun 27 22:16:44 2022
129, 21.910611, Mon Jun 27 22:16:44 2022
132, 23.577254, Mon Jun 27 22:16:44 2022
142, 24.206201, Mon Jun 27 22:16:44 2022
15, 15.969143, Mon Jun 27 22:17:14 2022
21, 16.161909, Mon Jun 27 22:17:14 2022
37, 16.581341, Mon Jun 27 22:17:14 2022
49, 17.546662, Mon Jun 27 22:17:14 2022
112, 19.250915, Mon Jun 27 22:17:14 2022
129, 22.019189, Mon Jun 27 22:17:14 2022
132, 23.591974, Mon Jun 27 22:17:14 2022
142, 24.300067, Mon Jun 27 22:17:14 2022
15, 16.080864, Mon Jun 27 22:17:44 2022
21, 16.110345, Mon Jun 27 22:17:44 2022
37, 16.792934, Mon Jun 27 22:17:44 2022
49, 17.613219, Mon Jun 27 22:17:44 2022
112, 19.344460, Mon Jun 27 22:17:44 2022
129, 22.070369, Mon Jun 27 22:17:44 2022
132, 23.523995, Mon Jun 27 22:17:44 2022
142, 24.141139, Mon Jun 27 22:17:44 2022
15, 16.180677, Mon Jun 27 22:18:14 2022
21, 16.322220, Mon Jun 27 22:18:14 2022
37, 16.647356, Mon Jun 27 22:18:14 2022
49, 17.846537, Mon Jun 27 22:18:14 2022
112, 19.420389, Mon Jun 27 22:18:14 2022
129, 22.031187, Mon Jun 27 22:18:14 2022
132, 23.463894, Mon Jun 27 22:18:14 2022
142, 24.066280, Mon Jun 27 22:18:14 2022
15, 16.400789, Mon Jun 27 22:18:44 2022
21, 16.078779, Mon Jun 27 22:18:44 2022
37, 16.623294, Mon Jun 27 22:18:44 2022
49, 17.659797, Mon Jun 27 22:18:44 2022
112, 19.566332, Mon Jun 27 22:18:44 2022
129, 21.822878, Mon Jun 27 22:18:44 2022
132, 23.256468, Mon Jun 27 22:18:44 2022
142, 24.008731, Mon Jun 27 22:18:44 2022
15, 16.184945, Mon Jun 27 22:19:14 2022
21, 16.305950, Mon Jun 27 22:19:14 2022
37, 16.696641, Mon Jun 27 22:19:14 2022
49, 17.442740, Mon Jun 27 22:19:14 2022
112, 19.325380, Mon Jun 27 22:19:14 2022
129, 21.760367, Mon Jun 27 22:19:14 2022
132, 23.011516, Mon Jun 27 22:19:14 2022
142, 23.956329, Mon Jun 27 22:19:14 2022
15, 16.187200, Mon Jun 27 22:19:44 2022
21, 16.498171, Mon Jun 27 22:19:44 2022
37, 16.684739, Mon Jun 27 22:19:44 2022
49, 17.603405, Mon Jun 27 22:19:44 2022
112, 19.131666, Mon Jun 27 22:19:44 2022
129, 21.724019, Mon Jun 27 22:19:44 2022
132, 22.796882, Mon Jun 27 22:19:44 2022
142, 23.738139, Mon Jun 27 22:19:44 2022
15, 16.366444, Mon Jun 27 22:20:14 2022
21, 16.460505, Mon Jun 27 22:20:14 2022
37, 16.504607, Mon Jun 27 22:20:14 2022
49, 17.650421, Mon Jun 27 22:20:14 2022
112, 18.968445, Mon Jun 27 22:20:14 2022
129, 21.521413, Mon Jun 27 22:20:14 2022
132, 22.988081, Mon Jun 27 22:20:14 2022
142, 23.560621, Mon Jun 27 22:20:14 2022
15, 16.334232, Mon Jun 27 22:20:44 2022
21, 16.664429, Mon Jun 27 22:20:44 2022
37, 16.697974, Mon Jun 27 22:20:44 2022
49, 17.585207, Mon Jun 27 22:20:44 2022
112, 19.054409, Mon Jun 27 22:20:44 2022
129, 21.722715, Mon Jun 27 22:20:44 2022
132, 23.099238, Mon Jun 27 22:20:44 2022
142, 23.527223, Mon Jun 27 22:20:44 2022
15, 16.377672, Mon Jun 27 22:21:14 2022
21, 16.516522, Mon Jun 27 22:21:14 2022
37, 16.701048, Mon Jun 27 22:21:14 2022
49, 17.498901, Mon Jun 27 22:21:14 2022
112, 19.192319, Mon Jun 27 22:21:14 2022
129, 21.720161, Mon Jun 27 22:21:14 2022
132, 22.901841, Mon Jun 27 22:21:14 2022
142, 23.754933, Mon Jun 27 22:21:14 2022
15, 16.484834, Mon Jun 27 22:21:44 2022
21, 16.616978, Mon Jun 27 22:21:44 2022
37, 16.569898, Mon Jun 27 22:21:44 2022
49, 17.406588, Mon Jun 27 22:21:44 2022
112, 19.322918, Mon Jun 27 22:21:44 2022
129, 21.760830, Mon Jun 27 22:21:44 2022
132, 22.829062, Mon Jun 27 22:21:44 2022
142, 23.663495, Mon Jun 27 22:21:44 2022
15, 16.350507, Mon Jun 27 22:22:14 2022
21, 16.777159, Mon Jun 27 22:22:14 2022
37, 16.541387, Mon Jun 27 22:22:14 2022
49, 17.266912, Mon Jun 27 22:22:14 2022
112, 19.269660, Mon Jun 27 22:22:14 2022
129, 21.622939, Mon Jun 27 22:22:14 2022
132, 22.642200, Mon Jun 27 22:22:14 2022
142, 23.573334, Mon Jun 27 22:22:14 2022
15, 16.438222, Mon Jun 27 22:22:44 2022
21, 16.812855, Mon Jun 27 22:22:44 2022
37, 16.742745, Mon Jun 27 22:22:44 2022
49, 17.094156, Mon Jun 27 22:22:44 2022
112, 19.089211, Mon Jun 27 22:22:44 2022
129, 21.839886, Mon Jun 27 22:22:44 2022
132, 22.680406, Mon Jun 27 22:22:44 2022
142, 23.422285, Mon Jun 27 22:22:44 2022
15, 16.423410, Mon Jun 27 22:23:14 2022
21, 16.573159, Mon Jun 27 22:23:14 2022
37, 16.888357, Mon Jun 27 22:23:14 2022
49, 17.337992, Mon Jun 27 22:23:14 2022
112, 19.311995, Mon Jun 27 22:23:14 2022
129, 21.813944, Mon Jun 27 22:23:14 2022
132, 22.803203, Mon Jun 27 22:23:14 2022
142, 23.214742, Mon Jun 27 22:23:14 2022
15, 16.445603, Mon Jun 27 22:23:44 2022
21, 16.444555, Mon Jun 27 22:23:44 2022
37, 16.748206, Mon Jun 27 22:23:44 2022
49, 17.548831, Mon Jun 27 22:23:44 2022
112, 19.119469, Mon Jun 27 22:23:44 2022
129, 21.693337, Mon Jun 27 22:23:44 2022
132, 22.945754, Mon Jun 27 22:23:44 2022
142, 23.265320, Mon Jun 27 22:23:44 2022
15, 16.257632, Mon Jun 27 22:24:14 2022
21, 16.326545, Mon Jun 27 22:24:14 2022
37, 16.866835, Mon Jun 27 22:24:14 2022
49, 17.529886, Mon Jun 27 22:24:14 2022
112, 19.113423, Mon Jun 27 22:24:14 2022
129, 21.903224, Mon Jun 27 22:24:14 2022
132, 23.117245, Mon Jun 27 22:24:14 2022
142, 23.408275, Mon Jun 27 22:24:14 2022
15, 16.280191, Mon Jun 27 22:24:44 2022
21, 16.449534, Mon Jun 27 22:24:44 2022
37, 16.782750, Mon Jun 27 22:24:44 2022
49, 17.466099, Mon Jun 27 22:24:44 2022
112, 19.240484, Mon Jun 27 22:24:44 2022
129, 22.113281, Mon Jun 27 22:24:44 2022
132, 23.261500, Mon Jun 27 22:24:44 2022
142, 23.629339, Mon Jun 27 22:24:44 2022
15, 16.453851, Mon Jun 27 22:25:14 2022
21, 16.538419, Mon Jun 27 22:25:14 2022
37, 16.674060, Mon Jun 27 22:25:14 2022
49, 17.680744, Mon Jun 27 22:25:14 2022
112, 19.095392, Mon Jun 27 22:25:14 2022
129, 22.082979, Mon Jun 27 22:25:14 2022
132, 23.243959, Mon Jun 27 22:25:14 2022
142, 23.553965, Mon Jun 27 22:25:14 2022
15, 16.330864, Mon Jun 27 22:25:44 2022
21, 16.356937, Mon Jun 27 22:25:44 2022
37, 16.764898, Mon Jun 27 22:25:44 2022
49, 17.468419, Mon Jun 27 22:25:44 2022
112, 19.192506, Mon Jun 27 22:25:44 2022
129, 22.140665, Mon Jun 27 22:25:44 2022
132, 23.408695, Mon Jun 27 22:25:44 2022
142, 23.410743, Mon Jun 27 22:25:44 2022
15, 16.268969, Mon Jun 27 22:26:14 2022
21, 16.239025, Mon Jun 27 22:26:14 2022
37, 16.796998, Mon Jun 27 22:26:14 2022
49, 17.653789, Mon Jun 27 22:26:14 2022
112, 19.319639, Mon Jun 27 22:26:14 2022
129, 21.915061, Mon Jun 27 22:26:14 2022
132, 23.241231, Mon Jun 27 22:26:14 2022
142, 23.496807, Mon Jun 27 22:26:14 2022
15, 16.082059, Mon Jun 27 22:26:44 2022
21, 16.464790, Mon Jun 27 22:26:44 2022
37, 16.729731, Mon Jun 27 22:26:44 2022
49, 17.894646, Mon Jun 27 22:26:44 2022
112, 19.224725, Mon Jun 27 22:26:44 2022
129, 21.738176, Mon Jun 27 22:26:44 2022
132, 23.255803, Mon Jun 27 22:26:44 2022
142, 23.318721, Mon Jun 27 22:26:44 2022
15, 16.271047, Mon Jun 27 22:27:14 2022
21, 16.410870, Mon Jun 27 22:27:14 2022
37, 16.908178, Mon Jun 27 22:27:14 2022
49, 18.051050, Mon Jun 27 22:27:14 2022
112, 19.087200, Mon Jun 27 22:27:14 2022
129, 21.767694, Mon Jun 27 22:27:14 2022
132, 23.377348, Mon Jun 27 22:27:14 2022
142, 23.483514, Mon Jun 27 22:27:14 2022
15, 16.205805, Mon Jun 27 22:27:44 2022
21, 16.438510, Mon Jun 27 22:27:44 2022
37, 17.060468, Mon Jun 27 22:27:44 2022
49, 17.945285, Mon Jun 27 22:27:44 2022
112, 18.945431, Mon Jun 27 22:27:44 2022
129, 21.725184, Mon Jun 27 22:27:44 2022
132, 23.387217, Mon Jun 27 22:27:44 2022
142, 23.585680, Mon Jun 27 22:27:44 2022
15, 16.058693, Mon Jun 27 22:28:14 2022
21, 16.618365, Mon Jun 27 22:28:14 2022
37, 16.980800, Mon Jun 27 22:28:14 2022
49, 17.805644, Mon Jun 27 22:28:14 2022
112, 18.942127, Mon Jun 27 22:28:14 2022
129, 21.604607, Mon Jun 27 22:28:14 2022
132, 23.525306, Mon Jun 27 22:28:14 2022
142, 23.792763, Mon Jun 27 22:28:14 2022
15, 16.105061, Mon Jun 27 22:28:44 2022
21, 16.769300, Mon Jun 27 22:28:44 2022
37, 16.951429, Mon Jun 27 22:28:44 2022
49, 17.886255, Mon Jun 27 22:28:44 2022
112, 18.864635, Mon Jun 27 22:28:44 2022
129, 21.664244, Mon Jun 27 22:28:44 2022
132, 23.668339, Mon Jun 27 22:28:44 2022
142, 23.590205, Mon Jun 27 22:28:44 2022
15, 15.909435, Mon Jun 27 22:29:14 2022
21, 16.550109, Mon Jun 27 22:29:14 2022
37, 17.183511, Mon Jun 27 22:29:14 2022
49, 17.951029, Mon Jun 27 22:29:14 2022
112, 18.949388, Mon Jun 27 22:29:14 2022
129, 21.864916, Mon Jun 27 22:29:14 2022
132, 23.712327, Mon Jun 27 22:29:14 2022
142, 23.721133, Mon Jun 27 22:29:14 2022
15, 16.110809, Mon Jun 27 22:29:44 2022
21, 16.628602, Mon Jun 27 22:29:44 2022
